,file_name,vulnerability
1985,SmartContract_No1985.sol,integer_big
1986,SmartContract_No1986.sol,integer_big
1987,SmartContract_No1987.sol,integer_big
1988,SmartContract_No1988.sol,integer_big
1989,SmartContract_No1989.sol,integer_big
1990,SmartContract_No1990.sol,integer_big
1991,SmartContract_No1991.sol,integer_big
1992,SmartContract_No1992.sol,integer_big
1993,SmartContract_No1993.sol,integer_big
1994,SmartContract_No1994.sol,integer_big
1995,SmartContract_No1995.sol,integer_big
1996,SmartContract_No1996.sol,integer_big
1997,SmartContract_No1997.sol,integer_big
1998,SmartContract_No1998.sol,integer_big
1999,SmartContract_No1999.sol,integer_big
2000,SmartContract_No2000.sol,integer_big
2001,SmartContract_No2001.sol,integer_big
2002,SmartContract_No2002.sol,integer_big
2003,SmartContract_No2003.sol,integer_big
2004,SmartContract_No2004.sol,integer_big
2005,SmartContract_No2005.sol,integer_big
2006,SmartContract_No2006.sol,integer_big
2007,SmartContract_No2007.sol,integer_big
2008,SmartContract_No2008.sol,integer_big
2009,SmartContract_No2009.sol,integer_big
2010,SmartContract_No2010.sol,integer_big
2011,SmartContract_No2011.sol,integer_big
2012,SmartContract_No2012.sol,integer_big
2013,SmartContract_No2013.sol,integer_big
2014,SmartContract_No2014.sol,integer_big
2015,SmartContract_No2015.sol,integer_big
2016,SmartContract_No2016.sol,integer_big
2017,SmartContract_No2017.sol,integer_big
2018,SmartContract_No2018.sol,integer_big
2019,SmartContract_No2019.sol,integer_big
2020,SmartContract_No2020.sol,integer_big
2021,SmartContract_No2021.sol,integer_big
2022,SmartContract_No2022.sol,integer_big
2023,SmartContract_No2023.sol,integer_big
2024,SmartContract_No2024.sol,integer_big
2025,SmartContract_No2025.sol,integer_big
2026,SmartContract_No2026.sol,integer_big
2027,SmartContract_No2027.sol,integer_big
2028,SmartContract_No2028.sol,integer_big
2029,SmartContract_No2029.sol,integer_big
2030,SmartContract_No2030.sol,integer_big
2031,SmartContract_No2031.sol,integer_big
2032,SmartContract_No2032.sol,integer_big
2033,SmartContract_No2033.sol,integer_big
2034,SmartContract_No2034.sol,integer_big
2035,SmartContract_No2035.sol,integer_big
2036,SmartContract_No2036.sol,integer_big
2037,SmartContract_No2037.sol,integer_big
2038,SmartContract_No2038.sol,integer_big
2039,SmartContract_No2039.sol,integer_big
2040,SmartContract_No2040.sol,integer_big
2041,SmartContract_No2041.sol,integer_big
2042,SmartContract_No2042.sol,integer_big
2043,SmartContract_No2043.sol,integer_big
2044,SmartContract_No2044.sol,integer_big
2045,SmartContract_No2045.sol,integer_big
2046,SmartContract_No2046.sol,integer_big
2047,SmartContract_No2047.sol,integer_big
2048,SmartContract_No2048.sol,integer_big
2049,SmartContract_No2049.sol,integer_big
2050,SmartContract_No2050.sol,integer_big
2051,SmartContract_No2051.sol,integer_big
2052,SmartContract_No2052.sol,integer_big
2053,SmartContract_No2053.sol,integer_big
2054,SmartContract_No2054.sol,integer_big
2055,SmartContract_No2055.sol,integer_big
2056,SmartContract_No2056.sol,integer_big
2057,SmartContract_No2057.sol,integer_big
2058,SmartContract_No2058.sol,integer_big
2059,SmartContract_No2059.sol,integer_big
2060,SmartContract_No2060.sol,integer_big
2061,SmartContract_No2061.sol,integer_big
2062,SmartContract_No2062.sol,integer_big
2063,SmartContract_No2063.sol,integer_big
2064,SmartContract_No2064.sol,integer_big
2065,SmartContract_No2065.sol,integer_big
2066,SmartContract_No2066.sol,integer_big
2067,SmartContract_No2067.sol,integer_big
2068,SmartContract_No2068.sol,integer_big
2069,SmartContract_No2069.sol,integer_big
2070,SmartContract_No2070.sol,integer_big
2071,SmartContract_No2071.sol,integer_big
2072,SmartContract_No2072.sol,integer_big
2073,SmartContract_No2073.sol,integer_big
2074,SmartContract_No2074.sol,integer_big
2075,SmartContract_No2075.sol,integer_big
2076,SmartContract_No2076.sol,integer_big
2077,SmartContract_No2077.sol,integer_big
2078,SmartContract_No2078.sol,integer_big
2079,SmartContract_No2079.sol,integer_big
2080,SmartContract_No2080.sol,integer_big
2081,SmartContract_No2081.sol,integer_big
2082,SmartContract_No2082.sol,integer_big
2083,SmartContract_No2083.sol,integer_big
2084,SmartContract_No2084.sol,integer_big
2085,SmartContract_No2085.sol,integer_big
2086,SmartContract_No2086.sol,integer_big
2087,SmartContract_No2087.sol,integer_big
2088,SmartContract_No2088.sol,integer_big
2089,SmartContract_No2089.sol,integer_big
2090,SmartContract_No2090.sol,integer_big
2091,SmartContract_No2091.sol,integer_big
2092,SmartContract_No2092.sol,integer_big
2093,SmartContract_No2093.sol,integer_big
2094,SmartContract_No2094.sol,integer_big
2095,SmartContract_No2095.sol,integer_big
2096,SmartContract_No2096.sol,integer_big
2097,SmartContract_No2097.sol,integer_big
2098,SmartContract_No2098.sol,integer_big
2099,SmartContract_No2099.sol,integer_big
2100,SmartContract_No2100.sol,integer_big
2101,SmartContract_No2101.sol,integer_big
2102,SmartContract_No2102.sol,integer_big
2103,SmartContract_No2103.sol,integer_big
2104,SmartContract_No2104.sol,integer_big
2105,SmartContract_No2105.sol,integer_big
2106,SmartContract_No2106.sol,integer_big
2107,SmartContract_No2107.sol,integer_big
2108,SmartContract_No2108.sol,integer_big
2109,SmartContract_No2109.sol,integer_big
2110,SmartContract_No2110.sol,integer_big
2111,SmartContract_No2111.sol,integer_big
2112,SmartContract_No2112.sol,integer_big
2113,SmartContract_No2113.sol,integer_big
2114,SmartContract_No2114.sol,integer_big
2115,SmartContract_No2115.sol,integer_big
2116,SmartContract_No2116.sol,integer_big
2117,SmartContract_No2117.sol,integer_big
2118,SmartContract_No2118.sol,integer_big
2119,SmartContract_No2119.sol,integer_big
2120,SmartContract_No2120.sol,integer_big
2121,SmartContract_No2121.sol,integer_big
2122,SmartContract_No2122.sol,integer_big
2123,SmartContract_No2123.sol,integer_big
2124,SmartContract_No2124.sol,integer_big
2125,SmartContract_No2125.sol,integer_big
2126,SmartContract_No2126.sol,integer_big
2127,SmartContract_No2127.sol,integer_big
2128,SmartContract_No2128.sol,integer_big
2129,SmartContract_No2129.sol,integer_big
2130,SmartContract_No2130.sol,integer_big
2131,SmartContract_No2131.sol,integer_big
2132,SmartContract_No2132.sol,integer_big
2133,SmartContract_No2133.sol,integer_big
2134,SmartContract_No2134.sol,integer_big
2135,SmartContract_No2135.sol,integer_big
2136,SmartContract_No2136.sol,integer_big
2137,SmartContract_No2137.sol,integer_big
2138,SmartContract_No2138.sol,integer_big
2139,SmartContract_No2139.sol,integer_big
2140,SmartContract_No2140.sol,integer_big
2141,SmartContract_No2141.sol,integer_big
2142,SmartContract_No2142.sol,integer_big
2143,SmartContract_No2143.sol,integer_big
2144,SmartContract_No2144.sol,integer_big
2145,SmartContract_No2145.sol,integer_big
2146,SmartContract_No2146.sol,integer_big
2147,SmartContract_No2147.sol,integer_big
2148,SmartContract_No2148.sol,integer_big
2149,SmartContract_No2149.sol,integer_big
2150,SmartContract_No2150.sol,integer_big
2151,SmartContract_No2151.sol,integer_big
2152,SmartContract_No2152.sol,integer_big
2153,SmartContract_No2153.sol,integer_big
2154,SmartContract_No2154.sol,integer_big
2155,SmartContract_No2155.sol,integer_big
2156,SmartContract_No2156.sol,integer_big
2157,SmartContract_No2157.sol,integer_big
2158,SmartContract_No2158.sol,integer_big
2159,SmartContract_No2159.sol,integer_big
2160,SmartContract_No2160.sol,integer_big
2161,SmartContract_No2161.sol,integer_big
2162,SmartContract_No2162.sol,integer_big
2163,SmartContract_No2163.sol,integer_big
2164,SmartContract_No2164.sol,integer_big
2165,SmartContract_No2165.sol,integer_big
2166,SmartContract_No2166.sol,integer_big
2167,SmartContract_No2167.sol,integer_big
2168,SmartContract_No2168.sol,integer_big
2169,SmartContract_No2169.sol,integer_big
2170,SmartContract_No2170.sol,integer_big
2171,SmartContract_No2171.sol,integer_big
2172,SmartContract_No2172.sol,integer_big
2173,SmartContract_No2173.sol,integer_big
2174,SmartContract_No2174.sol,integer_big
2175,SmartContract_No2175.sol,integer_big
2176,SmartContract_No2176.sol,integer_big
2177,SmartContract_No2177.sol,integer_big
2178,SmartContract_No2178.sol,integer_big
2179,SmartContract_No2179.sol,integer_big
2180,SmartContract_No2180.sol,integer_big
2181,SmartContract_No2181.sol,integer_big
2182,SmartContract_No2182.sol,integer_big
2183,SmartContract_No2183.sol,integer_big
2184,SmartContract_No2184.sol,integer_big
2185,SmartContract_No2185.sol,integer_big
2186,SmartContract_No2186.sol,integer_big
2187,SmartContract_No2187.sol,integer_big
2188,SmartContract_No2188.sol,integer_big
2189,SmartContract_No2189.sol,integer_big
2190,SmartContract_No2190.sol,integer_big
2191,SmartContract_No2191.sol,integer_big
2192,SmartContract_No2192.sol,integer_big
2193,SmartContract_No2193.sol,integer_big
2194,SmartContract_No2194.sol,integer_big
2195,SmartContract_No2195.sol,integer_big
2196,SmartContract_No2196.sol,integer_big
2197,SmartContract_No2197.sol,integer_big
2198,SmartContract_No2198.sol,integer_big
2199,SmartContract_No2199.sol,integer_big
2200,SmartContract_No2200.sol,integer_big
2201,SmartContract_No2201.sol,integer_big
2202,SmartContract_No2202.sol,integer_big
2203,SmartContract_No2203.sol,integer_big
2204,SmartContract_No2204.sol,integer_big
2205,SmartContract_No2205.sol,integer_big
2206,SmartContract_No2206.sol,integer_big
2207,SmartContract_No2207.sol,integer_big
2208,SmartContract_No2208.sol,integer_big
2209,SmartContract_No2209.sol,integer_big
2210,SmartContract_No2210.sol,integer_big
2211,SmartContract_No2211.sol,integer_big
2212,SmartContract_No2212.sol,integer_big
2213,SmartContract_No2213.sol,integer_big
2214,SmartContract_No2214.sol,integer_big
2215,SmartContract_No2215.sol,integer_big
2216,SmartContract_No2216.sol,integer_big
2217,SmartContract_No2217.sol,integer_big
2218,SmartContract_No2218.sol,integer_big
2219,SmartContract_No2219.sol,integer_big
2220,SmartContract_No2220.sol,integer_big
2221,SmartContract_No2221.sol,integer_big
2222,SmartContract_No2222.sol,integer_big
2223,SmartContract_No2223.sol,integer_big
2224,SmartContract_No2224.sol,integer_big
2225,SmartContract_No2225.sol,integer_big
2226,SmartContract_No2226.sol,integer_big
2227,SmartContract_No2227.sol,integer_big
2228,SmartContract_No2228.sol,integer_big
2229,SmartContract_No2229.sol,integer_big
2230,SmartContract_No2230.sol,integer_big
2231,SmartContract_No2231.sol,integer_big
2232,SmartContract_No2232.sol,integer_big
2233,SmartContract_No2233.sol,integer_big
2234,SmartContract_No2234.sol,integer_big
2235,SmartContract_No2235.sol,integer_big
2236,SmartContract_No2236.sol,integer_big
2237,SmartContract_No2237.sol,integer_big
2238,SmartContract_No2238.sol,integer_big
2239,SmartContract_No2239.sol,integer_big
2240,SmartContract_No2240.sol,integer_big
2241,SmartContract_No2241.sol,integer_big
2242,SmartContract_No2242.sol,integer_big
2243,SmartContract_No2243.sol,integer_big
2244,SmartContract_No2244.sol,integer_big
2245,SmartContract_No2245.sol,integer_big
2246,SmartContract_No2246.sol,integer_big
2247,SmartContract_No2247.sol,integer_big
2248,SmartContract_No2248.sol,integer_big
2249,SmartContract_No2249.sol,integer_big
2250,SmartContract_No2250.sol,integer_big
2251,SmartContract_No2251.sol,integer_big
2252,SmartContract_No2252.sol,integer_big
2253,SmartContract_No2253.sol,integer_big
2254,SmartContract_No2254.sol,integer_big
2255,SmartContract_No2255.sol,integer_big
2256,SmartContract_No2256.sol,integer_big
2257,SmartContract_No2257.sol,integer_big
2258,SmartContract_No2258.sol,integer_big
2259,SmartContract_No2259.sol,integer_big
2260,SmartContract_No2260.sol,integer_big
2261,SmartContract_No2261.sol,integer_big
2262,SmartContract_No2262.sol,integer_big
2263,SmartContract_No2263.sol,integer_big
2264,SmartContract_No2264.sol,integer_big
2265,SmartContract_No2265.sol,integer_big
2266,SmartContract_No2266.sol,integer_big
2267,SmartContract_No2267.sol,integer_big
2268,SmartContract_No2268.sol,integer_big
2269,SmartContract_No2269.sol,integer_big
2270,SmartContract_No2270.sol,integer_big
2271,SmartContract_No2271.sol,integer_big
2272,SmartContract_No2272.sol,integer_big
2273,SmartContract_No2273.sol,integer_big
2274,SmartContract_No2274.sol,integer_big
2275,SmartContract_No2275.sol,integer_big
2276,SmartContract_No2276.sol,integer_big
2277,SmartContract_No2277.sol,integer_big
2278,SmartContract_No2278.sol,integer_big
2279,SmartContract_No2279.sol,integer_big
2280,SmartContract_No2280.sol,integer_big
2281,SmartContract_No2281.sol,integer_big
2282,SmartContract_No2282.sol,integer_big
2283,SmartContract_No2283.sol,integer_big
2284,SmartContract_No2284.sol,integer_big
2285,SmartContract_No2285.sol,integer_big
2286,SmartContract_No2286.sol,integer_big
2287,SmartContract_No2287.sol,integer_big
2288,SmartContract_No2288.sol,integer_big
2289,SmartContract_No2289.sol,integer_big
2290,SmartContract_No2290.sol,integer_big
2291,SmartContract_No2291.sol,integer_big
2292,SmartContract_No2292.sol,integer_big
2293,SmartContract_No2293.sol,integer_big
2294,SmartContract_No2294.sol,integer_big
2295,SmartContract_No2295.sol,integer_big
2296,SmartContract_No2296.sol,integer_big
2297,SmartContract_No2297.sol,integer_big
2298,SmartContract_No2298.sol,integer_big
2299,SmartContract_No2299.sol,integer_big
2300,SmartContract_No2300.sol,integer_big
2301,SmartContract_No2301.sol,integer_big
2302,SmartContract_No2302.sol,integer_big
2303,SmartContract_No2303.sol,integer_big
2304,SmartContract_No2304.sol,integer_big
2305,SmartContract_No2305.sol,integer_big
2306,SmartContract_No2306.sol,integer_big
2307,SmartContract_No2307.sol,integer_big
2308,SmartContract_No2308.sol,integer_big
2309,SmartContract_No2309.sol,integer_big
2310,SmartContract_No2310.sol,integer_big
2311,SmartContract_No2311.sol,integer_big
2312,SmartContract_No2312.sol,integer_big
2313,SmartContract_No2313.sol,integer_big
2314,SmartContract_No2314.sol,integer_big
2315,SmartContract_No2315.sol,integer_big
2316,SmartContract_No2316.sol,integer_big
2317,SmartContract_No2317.sol,integer_big
2318,SmartContract_No2318.sol,integer_big
2319,SmartContract_No2319.sol,integer_big
2320,SmartContract_No2320.sol,integer_big
2321,SmartContract_No2321.sol,integer_big
2322,SmartContract_No2322.sol,integer_big
2323,SmartContract_No2323.sol,integer_big
2324,SmartContract_No2324.sol,integer_big
2325,SmartContract_No2325.sol,integer_big
2326,SmartContract_No2326.sol,integer_big
2327,SmartContract_No2327.sol,integer_big
2328,SmartContract_No2328.sol,integer_big
2329,SmartContract_No2329.sol,integer_big
2330,SmartContract_No2330.sol,integer_big
2331,SmartContract_No2331.sol,integer_big
2332,SmartContract_No2332.sol,integer_big
2333,SmartContract_No2333.sol,integer_big
2334,SmartContract_No2334.sol,integer_big
2335,SmartContract_No2335.sol,integer_big
2336,SmartContract_No2336.sol,integer_big
2337,SmartContract_No2337.sol,integer_big
2338,SmartContract_No2338.sol,integer_big
2339,SmartContract_No2339.sol,integer_big
2340,SmartContract_No2340.sol,integer_big
2341,SmartContract_No2341.sol,integer_big
2342,SmartContract_No2342.sol,integer_big
2343,SmartContract_No2343.sol,integer_big
2344,SmartContract_No2344.sol,integer_big
2345,SmartContract_No2345.sol,integer_big
2346,SmartContract_No2346.sol,integer_big
2347,SmartContract_No2347.sol,integer_big
2348,SmartContract_No2348.sol,integer_big
2349,SmartContract_No2349.sol,integer_big
2350,SmartContract_No2350.sol,integer_big
2351,SmartContract_No2351.sol,integer_big
2352,SmartContract_No2352.sol,integer_big
2353,SmartContract_No2353.sol,integer_big
2354,SmartContract_No2354.sol,integer_big
2355,SmartContract_No2355.sol,integer_big
2356,SmartContract_No2356.sol,integer_big
2357,SmartContract_No2357.sol,integer_big
2358,SmartContract_No2358.sol,integer_big
2359,SmartContract_No2359.sol,integer_big
2360,SmartContract_No2360.sol,integer_big
2361,SmartContract_No2361.sol,integer_big
2362,SmartContract_No2362.sol,integer_big
2363,SmartContract_No2363.sol,integer_big
2364,SmartContract_No2364.sol,integer_big
2365,SmartContract_No2365.sol,integer_big
2366,SmartContract_No2366.sol,integer_big
2367,SmartContract_No2367.sol,integer_big
2368,SmartContract_No2368.sol,integer_big
2369,SmartContract_No2369.sol,integer_big
2370,SmartContract_No2370.sol,integer_big
